"time,sec","ppg heart rate, bpm",wi1,wi2,wi3,wi4,"candidate heart rate, bpm",,
1006.2,72.876,6.1117,-5.6123,-4.2763,3.8641,65.094,,
1006.2,72.876,15.415,-17.702,15.93,-13.708,74.615,,
1007.2,72.784,2.5072,-2.3255,1.5419,-0.33253,81.573,,
1007.2,72.784,0.81436,1.0686,0.083214,-1.9357,124.24,,
1007.2,72.784,9.0368,-10.136,4.7304,-3.8411,101.81,,
1007.2,72.784,3.3164,-1.4005,-6.4288,4.5941,66.65,,
1008.2,72.968,3.2636,-2.2882,-0.82302,0.58894,85.876,,
1008.2,72.968,-3.7474,0.97811,8.1829,-5.2672,79.193,,
1008.2,72.968,9.4692,-11.433,8.0935,-6.4116,103.45,,
1008.2,72.968,0.21968,1.8867,0.020433,-2.1657,85.419,,
1009.2,73.7,-0.17073,0.16187,2.7689,-1.396,84.229,,
1009.2,73.7,0.73947,1.5111,-0.29274,-2.0036,84.869,,
1009.2,73.7,5.6619,-2.7877,-7.6353,4.9255,78.552,,
1009.2,73.7,13.519,-15.4,8.5133,-6.8146,104.28,,
1010.2,74.158,-0.36725,0.016943,2.3419,-0.61617,83.313,,
1010.2,74.158,4.8348,-3.5693,1.1103,-2.3389,64.728,,
1010.2,74.158,6.7876,-5.1712,-5.4937,4.0669,79.285,,
1010.2,74.158,18.831,-25.314,19.047,-13.23,72.51,87.708,
1011.2,75.531,1.5894,-1.2918,0.82372,0.30618,70.129,,
1011.2,75.531,2.6171,-0.36806,-0.66209,-1.5343,65.369,,
1011.2,75.531,-9.1449,6.8515,6.1945,-3.9077,78.278,,
1011.2,75.531,19.657,-26.282,23.63,-17.546,64.728,,
1012.2,77.362,1.3005,0.38642,-2.2749,2.0452,70.679,,
1012.2,77.362,0.9459,1.4515,-1.1648,-1.2611,66.284,,
1012.2,77.362,7.8045,-5.3893,-6.7202,4.2579,77.271,,
1012.2,77.362,-23.734,30.914,-24.31,17.449,63.08,,
1013.2,79.102,2.9422,-2.3049,0.42247,-0.30254,69.031,,
1013.2,79.102,0.40968,3.0695,-3.2338,-0.29066,70.313,,
1013.2,79.102,9.5485,-5.5541,-10.806,6.8296,76.263,,
1013.2,79.102,-21.642,30.314,-27.506,19.375,60.15,,
1014.2,80.109,10.943,-13.74,9.918,-6.0962,72.235,,
1014.2,80.109,2.6198,0.00083312,-2.3986,-0.086489,67.291,,
1014.2,80.109,9.2891,-6.7854,-7.2683,4.7332,77.271,,
1014.2,80.109,-17.31,26.503,-28.401,20.536,59.784,,
1015.2,80.383,-3.5336,3.8946,0.13478,0.2696,62.897,,
1015.2,80.383,3.319,-0.73995,-1.6114,-1.0048,71.594,,
1015.2,80.383,-13.378,17.852,-14.317,10.042,56.854,,
1015.2,80.383,11.89,-4.9596,-18.74,12.452,110.6,,
1016.2,80.292,3.1106,-4.3245,5.9168,-3.4049,77.362,,
1016.2,80.292,1.0155,1.2195,-0.77907,-1.4388,72.235,,
1016.2,80.292,28.096,-34.034,20.82,-15.441,55.023,,
1016.2,80.292,9.6677,-2.1589,-21.095,14.124,112.15,,
1017.2,79.742,-1.8334,3.3114,-2.7522,2.1009,60.608,,
1017.2,79.742,1.9851,0.94956,-3.0489,0.058427,73.975,,
1017.2,79.742,12.125,-15.992,13.381,-9.6664,93.933,,
1017.2,79.742,-8.4755,5.7154,8.1105,-5.4658,113.62,,
1018.2,79.376,1.4641,-0.027145,-2.1099,1.4865,58.228,,
1018.2,79.376,1.4621,0.61088,-0.82666,-1.3656,75.165,,
1018.2,79.376,8.5847,-5.6921,-8.3474,5.4515,127.99,,
1018.2,79.376,-26.569,34.94,-26.631,18.846,94.208,,
1019.2,79.285,-0.13956,0.99674,-1.1779,1.164,55.023,,
1019.2,79.285,2.2717,-1.0917,0.80863,-2.0415,78.003,,
1019.2,79.285,6.5685,-4.0122,-8.0522,5.6997,129.36,,
1019.2,79.285,-25.535,33.328,-23.785,16.717,52.002,,
1020.2,79.102,-4.1509,6.3061,-4.7717,3.4209,54.016,,
1020.2,79.102,-2.4957,4.0733,-0.65675,-1.1882,79.559,,
1020.2,79.102,-3.4119,0.73905,8.6919,-5.9659,120.03,,
1020.2,79.102,24.65,-26.357,12.733,-10.934,96.954,,
1021.2,79.193,-0.32882,2.0416,-2.8626,1.9769,54.749,,
1021.2,79.193,-1.9625,3.9287,-1.7659,-0.38813,78.735,,
1021.2,79.193,4.6232,-2.3669,-7.5039,5.2457,132.39,,
1021.2,79.193,13.271,-15.395,8.0703,-6.1003,108.95,,
1022.2,79.651,-0.96706,2.9391,-3.5204,2.3722,52.826,,
1022.2,79.651,-1.7901,3.8034,-2.1987,-0.054494,131.84,,
1022.2,79.651,4.4304,-2.5811,-6.9847,5.1969,132.48,,
1022.2,79.651,-10.487,13.378,-9.3919,6.5812,108.03,,
1023.2,80.017,3.6909,-3.5623,1.589,-1.0009,55.481,,
1023.2,80.017,-2.6008,3.9769,-0.85382,-0.64697,130,,
1023.2,80.017,2.8577,-0.58958,-6.4625,4.3802,58.777,75.714,
1023.2,80.017,21.899,-28.203,18.271,-13.106,109.13,,
1024.2,80.475,3.0241,-3.7457,3.829,-1.8239,53.375,,
1024.2,80.475,-1.1963,3.0934,-1.7748,-0.0219,94.666,,
1024.2,80.475,4.2216,-2.4959,-5.2143,3.8383,76.904,97.137,
1024.2,80.475,22.079,-27.751,14.889,-9.9875,109.5,,
1025.2,80.841,2.0635,-1.3086,-0.47845,0.54586,82.947,,
1025.2,80.841,-2.1452,3.8931,-1.7756,-0.062159,54.749,94.574,
1025.2,80.841,3.7312,-2.1412,-5.413,3.9216,124.24,,
1025.2,80.841,19.266,-24.231,14.384,-10.032,92.743,,
1026.2,80.475,2.2855,-1.9249,0.63377,-0.21323,82.947,,
1026.2,80.475,-2.3681,4.9432,-4.0794,1.5088,53.741,,
1026.2,80.475,19.311,-24.229,13.965,-9.7214,94.299,,
1026.2,80.475,8.7211,-7.3453,-6.3811,5.2719,125.06,,
1027.2,79.926,0.5343,0.38188,-1.0877,1.0205,81.665,,
1027.2,79.926,1.426,-0.51423,0.68371,-1.7088,95.032,,
1027.2,79.926,4.3619,-3.1351,-4.3447,3.2105,123.78,,
1027.2,79.926,10.65,-14.195,9.0303,-5.6788,79.742,92.926,
1028.2,79.651,-0.30399,0.68231,1.0905,-0.74538,106.93,,
1028.2,79.651,0.71709,0.34055,0.17224,-1.5001,97.229,,
1028.2,79.651,4.1709,-2.5454,-3.7739,2.4644,48.706,,
1028.2,79.651,-4.5009,7.1969,-6.4445,4.0753,91.461,,
1029.2,79.285,-3.8895,5.0798,-1.2153,0.683,63.721,,
1029.2,79.285,5.0868,-3.7904,-2.1162,1.3072,81.024,,
1029.2,79.285,-1.3751,4.0979,-6.96,4.1271,120.03,,
1029.2,79.285,-0.34224,1.3646,1.2166,-2.4589,98.328,,
1030.2,79.468,-3.0256,3.8372,-0.24685,0.13646,62.988,,
1030.2,79.468,-4.2759,2.4125,3.8863,-2.465,48.981,,
1030.2,79.468,0.38783,1.0316,0.57331,-2.114,54.565,,
1030.2,79.468,6.6518,-12.118,12.222,-6.6173,68.481,,
1031.2,79.926,-3.0554,3.5779,0.17231,0.0076655,62.714,,
1031.2,79.926,-4.9604,3.0294,3.4204,-1.9081,99.701,,
1031.2,79.926,0.32886,1.1268,1.083,-2.6436,54.474,,
1031.2,79.926,5.2317,-11.586,12.91,-6.4869,68.848,,
1032.2,80.017,0.19183,0.51,0.24897,-0.16337,90.363,,
1032.2,80.017,0.90787,0.10662,0.12772,-1.3891,47.699,,
1032.2,80.017,4.8837,-4.4584,-2.0093,1.8068,65.735,,
1032.2,80.017,-3.7386,9.9129,-13.378,7.7056,70.404,,
1033.2,80.109,-0.61249,1.985,-1.7844,1.2776,82.123,,
1033.2,80.109,-3.1074,5.999,-6.317,3.439,72.052,,
1033.2,80.109,1.0191,0.56795,-0.65882,-0.97754,85.236,,
1033.2,80.109,4.539,-3.5483,-2.7595,1.898,67.2,,
1034.2,80.292,-0.20334,1.3274,-1.1301,0.87515,81.94,,
1034.2,80.292,1.8701,-1.1862,1.1043,-1.9377,82.397,,
1034.2,80.292,-2.4995,5.0414,-5.4854,2.9854,73.425,,
1034.2,80.292,4.2055,-3.5347,-2.1011,1.5273,67.2,,
1035.2,80.2,0.48803,0.075993,0.1254,0.13926,81.94,,
1035.2,80.2,0.9714,0.34594,-0.20268,-1.2316,82.397,,
1035.2,80.2,2.7468,-1.3878,-3.3449,2.1145,75.897,,
1035.2,80.2,-7.4792,11.238,-7.7066,4.3174,67.291,,
1036.2,80.383,-0.27536,1.4197,-1.1424,0.86259,80.383,,
1036.2,80.383,1.1885,-0.10494,0.28134,-1.4893,63.538,,
1036.2,80.383,2.7769,-5.3649,5.6229,-3.0658,114.81,,
1036.2,80.383,-3.9734,3.3382,1.8766,-1.3406,68.298,,
1037.2,81.024,-0.38564,1.5447,-1.3217,1.0155,49.622,,
1037.2,81.024,1.6861,-0.38003,0.23785,-1.6371,64.819,,
1037.2,81.024,-2.9025,5.9885,-7.0619,4.0578,66.467,,
1037.2,81.024,4.0802,-3.506,-1.5858,1.0703,68.573,,
1038.2,81.94,0.87688,-0.38651,-0.0065343,0.34724,120.94,,
1038.2,81.94,0.80517,0.45498,0.37258,-1.6856,65.552,,
1038.2,81.94,4.932,-4.8074,-0.6644,0.47061,71.32,,
1038.2,81.94,-3.1862,6.1138,-7.0789,4.3494,67.383,,
1039.2,83.679,0.81714,-0.14011,-0.35342,0.51991,119.75,,
1039.2,83.679,0.71779,0.57139,-0.12195,-1.245,66.101,,
1039.2,83.679,4.3509,-4.3239,-0.30844,0.16131,55.664,,
1039.2,83.679,-2.4147,4.9399,-6.7434,4.4388,68.756,,
1040.2,85.419,1.0152,-1.0784,0.27233,0.59179,119.29,,
1040.2,85.419,1.3018,0.9085,-0.54135,-1.5333,66.284,,
1040.2,85.419,5.7902,-5.9978,-0.85722,0.9644,56.305,,
1040.2,85.419,-4.6327,8.6682,-12.078,8.1987,73.517,,
1041.2,86.151,1.1745,-0.85702,0.21338,0.26304,88.257,,
1041.2,86.151,0.75672,0.88263,-0.065325,-1.5813,66.65,,
1041.2,86.151,4.4901,-4.1712,-1.5749,1.1655,56.213,,
1041.2,86.151,-4.3606,8.059,-10.131,6.6516,75.531,,
1042.2,85.785,0.35282,-0.57152,-0.3555,1.3287,86.243,,
1042.2,85.785,0.81968,1.7058,-0.83018,-1.4229,66.467,,
1042.2,85.785,6.7549,-6.2278,-1.8641,1.2685,57.129,,
1042.2,85.785,-6.4374,10.253,-9.9364,6.1711,76.355,,
1043.2,84.686,-0.38135,0.61809,0.075967,0.48524,86.792,,
1043.2,84.686,-0.73613,3.1287,-0.64498,-1.6738,82.031,100.52,
1043.2,84.686,2.9651,0.588,-8.5659,5.1322,75.256,,
1043.2,84.686,-17.772,22.355,-15.566,11.166,55.023,,
1044.2,82.581,-0.16302,0.77009,-2.1,0.7467,86.7,,
1044.2,82.581,-1.8904,-0.59349,-0.053749,2.4246,99.518,,
1044.2,82.581,-3.7996,7.9737,-12.577,8.7015,76.172,,
1044.2,82.581,3.6223,-3.4701,0.26821,-0.37514,52.277,,
1045.2,80.109,1.0694,-0.069965,-1.2486,1.6422,86.884,,
1045.2,80.109,3.5256,-1.3493,-3.6282,1.3306,100.34,,
1045.2,80.109,-0.19858,2.9137,-2.8305,0.26125,58.502,,
1045.2,80.109,-2.8052,3.7025,-7.8413,7.005,66.376,,
1046.2,78.278,1.4033,-0.53412,0.38089,0.14466,86.884,,
1046.2,78.278,-0.13799,-2.5007,1.6552,0.9193,58.685,,
1046.2,78.278,3.7435,-1.6153,-3.8166,1.5952,69.672,,
1046.2,78.278,-3.5469,4.8889,-8.6426,7.4624,65.46,,
1047.2,77.82,0.72904,-0.068863,-0.32594,1.0728,87.067,,
1047.2,77.82,3.8996,-2.874,-2.3027,1.1813,68.848,,
1047.2,77.82,2.875,2.1606,-1.1337,-3.8231,58.96,,
1047.2,77.82,-3.7032,5.3477,-9.2625,7.7003,51.086,,
1048.2,78.094,1.1237,0.63795,-1.5453,1.1822,87.982,,
1048.2,78.094,3.4722,-2.3508,-2.4479,1.2014,68.115,,
1048.2,78.094,2.319,2.0361,-1.0977,-3.4691,58.777,,
1048.2,78.094,-3.4105,4.8355,-8.6667,7.3082,50.629,,
1049.2,79.834,-0.030565,0.42529,-0.098871,0.50273,89.355,,
1049.2,79.834,-2.2273,-2.6569,1.601,3.3083,56.763,,
1049.2,79.834,3.9355,-2.3299,-3.4126,1.8089,54.657,,
1049.2,79.834,-4.0775,5.56,-9.658,8.271,52.368,,
1050.2,82.581,0.96638,0.11803,-0.26916,0.61627,91.461,,
1050.2,82.581,3.7352,-2.1532,-2.9268,1.2631,55.206,,
1050.2,82.581,1.9612,2.1995,-1.6865,-2.5498,54.749,,
1050.2,82.581,-2.6387,4.5819,-7.758,5.9938,49.896,,
1051.2,84.32,1.315,-0.54384,1.0111,-0.38553,93.292,,
1051.2,84.32,-2.0677,0.25918,-0.75504,2.6653,53.192,,
1051.2,84.32,3.3991,-2.3095,-3.0744,1.9267,54.565,,
1051.2,84.32,-2.3917,4.9025,-8.3748,6.0798,48.248,,
1052.2,84.412,0.77722,0.24744,-0.93705,0.69293,94.849,,
1052.2,84.412,3.4918,-2.1483,-2.9781,1.4954,54.474,,
1052.2,84.412,-1.7031,-2.6691,2.6426,1.8477,51.727,,
1052.2,84.412,-2.7103,4.3966,-7.006,5.4294,47.424,,
1053.2,83.771,2.4411,-2.8446,5.0838,-3.4586,63.354,,
1053.2,83.771,-2.7994,2.7518,-0.48799,0.82187,85.693,,
1053.2,83.771,-1.9189,5.0561,-11.444,8.7626,57.861,,
1053.2,83.771,2.5687,1.4872,-1.3898,-2.6732,51.453,,
1054.2,82.123,0.68414,0.23173,-4.8767,2.6448,65.46,,
1054.2,82.123,1.0026,2.5539,-10.804,7.6728,57.312,,
1054.2,82.123,-2.3738,-0.70967,-1.0837,4.1433,51.27,,
1054.2,82.123,-4.1292,4.0672,-1.1901,1.2944,52.643,,
1055.2,80.383,-2.8534,2.7252,3.9175,-2.4876,68.665,,
1055.2,80.383,1.6808,-0.091921,0.91737,-2.6252,53.925,,
1055.2,80.383,-7.7918,3.4919,12.994,-9.3404,52.094,,
1055.2,80.383,-21.506,29.32,-28.291,20.838,47.974,,
1056.2,79.193,-3.0594,2.9153,0.55171,0.98543,69.122,,
1056.2,79.193,0.27955,4.337,-3.1716,-1.1865,46.967,,
1056.2,79.193,-13.416,16.82,-12.065,8.7645,48.706,,
1056.2,79.193,8.5566,-3.238,-17.483,12.484,52.826,,
1057.2,78.552,0.80152,0.20809,-1.6375,1.4293,70.679,,
1057.2,78.552,0.95877,1.4779,-1.1173,-1.3371,127.26,,
1057.2,78.552,9.5086,-7.1722,-6.5828,4.2282,47.424,,
1057.2,78.552,-9.312,13.846,-15.994,11.654,62.073,,
1058.2,78.735,-2.1143,3.6984,-3.0944,2.3256,71.503,,
1058.2,78.735,-12.064,16.156,-14.757,10.731,48.431,,
1058.2,78.735,0.22205,2.5903,-2.2144,-0.67463,128.17,,
1058.2,78.735,8.7924,-6.1023,-7.5918,4.9954,126.89,,
1059.2,79.285,-1.5504,3.6655,-4.8153,3.5201,71.686,,
1059.2,79.285,-10.483,15.065,-15.447,10.878,47.882,,
1059.2,79.285,1.247,1.6825,-2.0628,-0.91687,128.72,,
1059.2,79.285,9.5716,-7.0254,-7.1371,4.5968,128.08,,
1060.2,79.834,-1.3092,3.7133,-5.2114,3.6058,70.862,,
1060.2,79.834,11.635,-16.199,14.029,-9.3944,48.615,,
1060.2,79.834,1.6785,0.40673,0.34458,-2.5542,129.46,,
1060.2,79.834,-9.1843,6.3246,9.8461,-6.9957,108.67,,
1061.2,80.2,-0.96986,3.5724,-4.3308,2.4993,81.757,,
1061.2,80.2,-10.929,15.673,-13.606,8.7943,49.805,,
1061.2,80.2,3.0048,-0.24469,4.4002,-7.5722,112.43,,
1061.2,80.2,-9.0409,5.1993,10.81,-6.9765,71.96,,
1062.2,80.017,-0.65214,3.1107,-4.6329,2.9695,83.313,,
1062.2,80.017,-9.3706,5.0175,11.171,-6.7843,73.242,,
1062.2,80.017,13.135,-17.21,13.204,-9.1282,50.354,,
1062.2,80.017,-1.1166,3.8826,3.4595,-6.5173,110.78,,
1063.2,79.102,-0.24525,2.229,-3.3075,2.1169,83.221,,
1063.2,79.102,9.4545,-4.0813,-12.332,6.9384,73.883,,
1063.2,79.102,14.248,-17.631,10.994,-7.6306,49.255,,
1063.2,79.102,-2.7113,4.4462,6.466,-8.443,65.186,,
1064.2,77.179,5.1905,-4.9983,1.3662,-0.82864,84.137,,
1064.2,77.179,26.925,-33.409,19.359,-13.518,49.713,,
1064.2,77.179,8.9004,-3.0774,-14.441,8.7063,74.432,,
1064.2,77.179,-2.1517,3.7631,6.2842,-8.0393,64.911,,
1065.2,75.439,13.037,-9.6816,-8.9776,4.4233,76.172,82.489,
1065.2,75.439,5.3473,-3.5392,1.4228,-3.0952,63.538,,
1065.2,75.439,4.5657,9.8801,-36.655,23.14,75.348,,
1065.2,75.439,34.669,-38.169,8.0686,-4.3606,50.171,,
1066.2,74.341,-7.046,8.072,-2.7789,3.1908,72.235,,
1066.2,74.341,0.95147,3.8482,-13.284,8.476,75.073,,
1066.2,74.341,2.7208,0.71359,-2.7472,-0.55305,62.531,,
1066.2,74.341,35.162,-31.833,-5.1802,2.0853,102.81,,
1067.2,73.883,-4.7041,-0.67931,11.218,-4.8788,72.235,,
1067.2,73.883,2.4551,-1.1636,1.6263,-2.6634,62.805,,
1067.2,73.883,7.006,1.2424,-19.456,12.299,82.306,,
1067.2,73.883,26.032,-29.754,7.6441,-4.1523,54.382,,
1068.2,74.066,-3.3986,4.8501,-0.72141,0.67089,119.66,,
1068.2,74.066,9.5214,-13.327,8.4713,-4.674,53.925,,
1068.2,74.066,0.67427,1.2603,3.2302,-5.496,60.699,,
1068.2,74.066,-8.7496,4.6613,8.8739,-5.0078,106.11,,
1069.2,74.89,-1.6994,3.0865,-0.82208,0.17581,60.699,,
1069.2,74.89,1.0356,2.2971,0.49151,-4.3009,61.157,,
1069.2,74.89,0.15145,4.5158,-11.557,6.9748,84.686,,
1069.2,74.89,27.787,-26.106,-3.2056,1.7631,54.565,,
1070.2,75.623,3.0405,-2.3889,-0.12418,0.89269,123.41,,
1070.2,75.623,1.8149,-0.20865,0.67102,-2.2699,64.27,,
1070.2,75.623,28.488,-30.206,2.6508,-1.1049,51.636,,
1070.2,75.623,-3.1289,-5.7042,21.793,-13.364,71.136,,
1071.2,76.172,-1.7846,2.8503,-1.3036,1.6842,124.33,,
1071.2,76.172,0.95951,2.5316,0.208,-3.7155,85.51,,
1071.2,76.172,3.6567,0.88445,-10.476,6.0775,71.136,,
1071.2,76.172,25.722,-27.931,6.1727,-4.0021,50.171,,
1072.2,75.989,-2.2868,3.0331,0.21094,0.46627,124.42,,
1072.2,75.989,-2.2926,6.4769,-2.0042,-2.2784,111.51,,
1072.2,75.989,23.874,-26.509,7.9366,-5.3584,49.713,,
1072.2,75.989,4.8979,2.2477,-17.659,10.902,73.792,,
1073.2,75.256,1.5767,0.37847,-4.8907,4.4185,74.249,,
1073.2,75.256,-0.39913,2.423,-0.38799,-1.4913,83.954,,
1073.2,75.256,6.7627,0.20597,-18.828,11.85,74.799,,
1073.2,75.256,25.362,-27.724,7.6574,-5.4017,50.262,,
1074.2,74.249,-2.1089,2.9507,0.71759,-0.16795,108.31,,
1074.2,74.249,-1.0217,7.388,-9.356,2.9829,84.595,,
1074.2,74.249,7.6701,-2.6963,-15.517,11.101,75.073,,
1074.2,74.249,22.932,-25.012,7.1834,-5.1938,50.171,,
1075.2,73.059,-1.3609,1.7787,0.6457,-0.30467,109.13,,
1075.2,73.059,0.22543,4.0924,-2.2909,-2.184,85.052,141.36,
1075.2,73.059,1.9519,1.2381,-9.1671,6.1852,76.08,,
1075.2,73.059,21.965,-23.211,5.1551,-3.7986,49.713,,
1076.2,72.51,1.9439,0.10816,-5.5667,4.9697,74.707,,
1076.2,72.51,2.9092,3.0241,-18.585,12.529,77.087,,
1076.2,72.51,-3.755,9.0151,-5.5458,0.53281,109.31,,
1076.2,72.51,22.635,-24.487,6.6185,-4.8253,49.622,,
1077.2,72.327,1.0417,-0.097302,-1.3485,1.1989,74.982,92.102,
1077.2,72.327,4.1827,1.5686,-17.561,11.876,76.813,,
1077.2,72.327,-2.8404,7.184,-2.5269,-1.8648,87.067,,
1077.2,72.327,19.078,-20.62,5.5974,-4.2118,50.903,,
1078.2,72.601,0.30375,0.67624,-0.53685,0.32702,91.553,,
1078.2,72.601,-0.98665,4.3318,0.2579,-3.8971,86.609,,
1078.2,72.601,-6.2774,0.6904,16.922,-11.46,75.806,,
1078.2,72.601,11.751,-13.213,4.8584,-3.4435,50.262,,
1079.2,72.968,1.7546,-0.8968,-1.5301,1.4832,91.644,,
1079.2,72.968,-0.042491,1.7122,0.16595,-1.7857,47.791,87.799,
1079.2,72.968,13.328,-8.7448,-13.064,8.4558,75.531,,
1079.2,72.968,10.604,-13.982,9.2924,-6.0992,49.347,,
1080.2,73.242,-0.46158,1.1271,-0.91523,1.0535,91.553,,
1080.2,73.242,-6.4645,9.129,-9.5613,7.037,87.341,,
1080.2,73.242,0.49098,2.6173,0.3612,-3.4919,49.164,,
1080.2,73.242,-9.919,6.545,6.6564,-3.313,74.615,,
1081.2,73.425,4.2765,-2.6935,-1.2585,1.0495,92.377,,
1081.2,73.425,10.367,-7.0779,-7.1898,3.5619,72.144,,
1081.2,73.425,0.53377,3.1387,0.39767,-4.0847,49.072,,
1081.2,73.425,-5.8365,8.1997,-7.8308,5.6183,48.706,,
1082.2,73.883,4.8484,-3.1302,-2.2734,1.9947,92.01,,
1082.2,73.883,9.2937,-3.6411,-13.339,7.6238,72.601,,
1082.2,73.883,-3.2823,7.6108,-1.9246,-2.4018,45.593,,
1082.2,73.883,-12.578,17.268,-11.547,7.2416,47.974,,
1083.2,74.432,4.2366,-2.4296,-1.2496,0.86993,88.623,,
1083.2,74.432,-6.4279,8.9047,-5.8718,3.6223,47.791,,
1083.2,74.432,7.4982,-2.6664,-11.9,7.0127,72.693,,
1083.2,74.432,-2.1603,6.2595,-2.239,-2.0614,48.615,88.348,
1084.2,75.256,5.602,-4.8621,-0.025307,0.62297,49.805,86.426,
1084.2,75.256,1.6418,0.45952,-0.45289,-1.6812,87.708,,
1084.2,75.256,-10.468,15.349,-9.7527,5.4049,47.791,,
1084.2,75.256,6.1808,-1.3958,-12.055,7.1385,73.425,,
1085.2,76.172,-0.75753,0.53245,0.28109,0.70155,85.968,,
1085.2,76.172,2.0467,-0.58873,1.3874,-2.6657,87.341,,
1085.2,76.172,11.347,-7.7328,-8.6696,5.312,47.974,,
1085.2,76.172,-6.7624,15.101,-16.364,8.2943,47.424,76.263,
1086.2,77.087,0.6642,-0.14878,-0.38814,0.66874,85.785,,
1086.2,77.087,-3.8509,11.882,-7.999,0.15242,86.426,,
1086.2,77.087,13.534,-5.5214,-16.275,8.4054,74.066,,
1086.2,77.087,-15.493,23.249,-18.313,10.733,48.523,,
1087.2,78.735,-0.11354,0.97995,-0.69035,0.62168,87.067,,
1087.2,78.735,-6.2,9.6736,-0.55727,-3.0502,86.975,,
1087.2,78.735,-12.059,17.609,-13.195,7.7873,48.523,,
1087.2,78.735,9.6895,-2.0816,-13.942,6.5631,94.025,,
1088.2,80.75,0.13784,1.4632,-3.2187,2.4448,87.067,,
1088.2,80.75,9.2496,-17.734,18.438,-9.9159,92.651,,
1088.2,80.75,-1.1686,6.1305,-2.8062,-1.9484,90.271,,
1088.2,80.75,-13.259,7.8521,12.43,-7.0946,45.868,,
1089.2,82.764,2.216,-0.99241,-1.0321,0.60077,89.355,,
1089.2,82.764,7.0006,-6.7541,-1.3671,0.9648,49.896,,
1089.2,82.764,2.8132,-1.5292,0.92112,-2.3871,92.377,,
1089.2,82.764,-3.0915,13.508,-20.623,10.528,92.56,,
1090.2,83.679,2.3525,-2.2607,1.0676,-0.39163,89.081,,
1090.2,83.679,-1.0456,3.5308,-2.1211,-0.3781,90.454,,
1090.2,83.679,5.9312,-3.0015,-7.9155,5.1227,54.199,,
1090.2,83.679,-19.319,27.123,-20.043,12.928,92.468,,
1091.2,83.679,0.82371,0.48131,-0.90985,0.37631,85.51,,
1091.2,83.679,0.32521,1.9214,-1.3201,-1.1673,44.128,,
1091.2,83.679,3.167,-3.167,-1.1634,1.0353,49.988,,
1091.2,83.679,-6.4602,12.469,-13.927,8.0168,90.363,,
1092.2,82.031,-0.13767,3.2495,-5.1339,2.6686,80.566,,
1092.2,82.031,-0.30768,1.6598,0.52729,-2.2687,69.763,,
1092.2,82.031,-4.9097,7.338,-8.2923,5.6625,92.743,,
1092.2,82.031,4.5417,-4.2044,-1.3926,0.75103,49.53,,
1093.2,77.087,-2.3046,4.934,-5.3252,3.4256,81.207,,
1093.2,77.087,-5.4037,7.6884,-8.7165,6.1307,95.215,,
1093.2,77.087,-0.65866,3.0818,-0.89751,-1.7336,92.377,,
1093.2,77.087,4.1813,-2.48,-4.3505,2.6112,50.446,,
1094.2,74.615,1.0895,-0.3503,0.58447,-0.56045,80.841,,
1094.2,74.615,0.13386,1.6865,0.045707,-2.0774,91.187,,
1094.2,74.615,4.3958,-3.4381,-2.5652,1.5584,76.447,,
1094.2,74.615,-9.0359,15.227,-18.211,12.271,95.032,,
1095.2,74.158,4.3304,-5.8752,5.7839,-3.6397,66.01,,
1095.2,74.158,-5.0599,8.896,-9.2416,5.9777,79.559,,
1095.2,74.158,-0.24197,1.8242,0.64494,-2.3441,83.954,,
1095.2,74.158,5.0453,-2.9279,-4.4876,2.3475,75.897,,
1096.2,74.066,2.8368,-2.5888,2.2793,-1.7392,80.475,,
1096.2,74.066,2.6549,2.3961,-1.0933,-4.2326,83.679,,
1096.2,74.066,6.1462,-3.6612,-6.6663,4.1683,75.531,,
1096.2,74.066,-24.207,36.144,-35.557,24.15,61.981,,
1097.2,74.066,3.0042,-3.0416,2.1769,-1.3672,81.299,,
1097.2,74.066,-4.9824,2.5278,5.6807,-3.1553,74.615,,
1097.2,74.066,0.59459,1.6197,0.59653,-2.8445,62.439,,
1097.2,74.066,-21.293,31.493,-31.279,21.6,83.313,,
1098.2,74.158,2.8892,-2.8619,2.0909,-1.342,81.757,,
1098.2,74.158,4.4283,-1.6824,-6.5889,3.7926,74.432,,
1098.2,74.158,0.18941,2.2433,0.075073,-2.5516,61.798,,
1098.2,74.158,-20.802,30.34,-29.175,20.125,83.862,,
1099.2,74.158,2.6044,-2.0117,1.5677,-1.4108,82.489,,
1099.2,74.158,-0.3698,2.2894,-0.094508,-2.045,60.883,,
1099.2,74.158,5.7978,-3.7494,-4.9477,2.8366,74.158,,
1099.2,74.158,-21.809,32.265,-33.037,23.205,84.412,,
1100.2,74.341,4.1318,-4.9515,3.0728,-1.481,100.89,,
1100.2,74.341,2.1629,-0.34474,-5.3767,3.3278,49.072,,
1100.2,74.341,-12.881,19.31,-18.552,12.281,84.045,,
1100.2,74.341,0.52036,2.6874,-0.50619,-2.6386,57.77,,
1101.2,74.524,4.0602,-6.1387,5.2818,-2.4815,102.72,,
1101.2,74.524,-9.6354,15.33,-15.789,10.45,49.347,,
1101.2,74.524,-1.807,3.6954,2.4276,-4.1501,54.84,,
1101.2,74.524,9.3995,-5.213,-6.5678,2.4263,108.22,,
1102.2,74.89,11.261,-11.443,2.1811,-1.3652,51.544,,
1102.2,74.89,14.432,-17.027,10.339,-8.217,48.706,,
1102.2,74.89,0.47499,3.4705,-1.0501,-2.6787,55.389,,
