Time(mS),ppg,LPF1,LPF2,LPF3,LPF4,Acc x(m/s2),Acc y(m/s2),Acc z(m/s2)
7420,2024,25304,15301,21595,14957,0.00171443,-0.113818,-0.257666
7440,-2018,25340,15325,21630,14988,0.0354987,-0.00724059,0.135537
7460,-1974,25367,15342,21657,15012,0.0335558,0.118101,0.198814
7480,-2017,25383,15351,21673,15029,-0.0015497,0.0955623,0.0616407
7500,-2017,25389,15354,21681,15040,-0.0224169,-0.0224001,-0.00136424
7520,-2021,25386,15350,21681,15045,-0.00342371,-0.0851093,-0.0816863
7540,-2022,25373,15341,21672,15043,0.0792227,-0.0533144,0.222018
7560,-2017,25353,15328,21656,15033,0.0366325,0.0671426,0.177468
7580,-2017,25324,15308,21631,15017,-0.0549195,0.0841167,0.00268567
7600,-2022,25288,15284,21598,14994,-0.0725872,0.00448878,0.0231313
7620,-2022,25246,15255,21559,14966,0.025534,-0.0750651,0.296137
7640,-2017,25201,15224,21518,14938,0.0765868,-0.0468498,0.323219
7660,-2017,25158,15194,21478,14910,-0.0967474,0.0671035,0.0725365
7680,-2022,25119,15167,21444,14886,-0.100406,0.182949,0.31893
7700,-2021,25087,15145,21417,14868,-0.0788083,0.00575394,0.030957
7720,-2017,25062,15128,21398,14856,-0.00980867,-0.0937006,-0.41553
7740,-2022,25044,15116,21386,14849,0.10452,0.03832,0.0461477
7760,-2018,25033,15108,21381,14847,0.0201952,0.10964,0.127145
7780,-2018,25029,15105,21383,14852,-0.0433452,0.166678,0.133932
7800,-2022,25033,15106,21394,14863,-0.0347329,-0.000849091,-0.260693
7820,-2022,25045,15114,21414,14880,0.0809433,-0.0465921,-0.142793
7840,-2017,25064,15127,21441,14902,0.109751,0.0193038,-0.106675
7860,-2018,25089,15145,21473,14925,0.0716819,0.148066,-0.18072
7880,-2022,25115,15165,21506,14948,0.053716,0.0965531,-0.164136
7900,-2022,25142,15186,21537,14970,-0.0450557,-0.121179,-0.373041
7920,-2017,25167,15204,21565,14988,0.0421177,-0.0455724,0.161433
7940,-2017,25190,15220,21588,15003,0.0057328,0.00613014,0.171866
7960,-2022,25209,15235,21607,15013,-0.0358251,0.0767348,0.151741
7980,-2022,25226,15247,21623,15020,-0.00539712,0.0443884,0.102715
8000,-2017,25240,15258,21634,15024,0.0429501,0.0418961,0.183887
8020,2024,25251,15267,21642,15026,0.0835673,-0.134479,-0.144244
8040,2047,25259,15273,21646,15024,-0.0267874,-0.111775,0.135817
8060,2031,25264,15276,21646,15022,-0.0168083,0.0720229,0.353593
8080,2031,25266,15276,21644,15019,-0.105442,-0.0750784,-0.31667
8100,2024,25266,15274,21640,15018,-0.0120777,-0.0988072,-0.164528
8120,2024,25265,15272,21637,15018,0.0169438,-0.0648821,0.284494
8140,2024,25265,15271,21635,15019,0.00310215,0.0700323,0.454203
8160,2024,25266,15271,21634,15021,-0.0935162,0.0272707,0.108529
8180,2024,25266,15271,21634,15024,-0.124192,-0.0535569,-0.157912
8200,2024,25266,15270,21634,15028,-0.0863964,-0.0712035,-0.185758
8220,2024,25266,15268,21631,15033,-0.00734445,-0.0954221,-0.210474
8240,2024,25264,15265,21627,15036,0.078281,0.0530878,0.118773
8260,-2022,25261,15260,21622,15038,-0.0129476,0.13809,0.150194
8280,-1995,25257,15255,21615,15039,-0.0458297,0.0883786,-0.0101122
8300,-2017,25254,15250,21608,15038,-0.0529207,-0.0406357,-0.186711
8320,-2018,25250,15245,21600,15035,0.0448473,-0.134802,-0.227354
8340,-2017,25245,15240,21592,15032,0.0608598,-0.000951851,0.0387887
8360,-2017,25240,15233,21582,15027,0.062898,0.0993812,-0.0934244
8380,-2022,25234,15225,21571,15021,0.0229628,-0.00937527,-0.214704
8400,-2022,25227,15216,21559,15016,-0.0224593,-0.128693,-0.405947
8420,-2017,25221,15208,21549,15011,0.102697,-0.140173,-0.370632
8440,-2017,25215,15201,21541,15006,0.04779,-0.0747328,-0.175173
8460,-2022,25210,15196,21535,15001,-0.015758,0.0504112,-0.194439
8480,-2022,25205,15192,21530,14997,-0.0058928,0.0154561,-0.2691
8500,-2017,25200,15188,21525,14993,-0.00661133,-0.0825478,-0.299251
8520,-2017,25195,15184,21520,14990,0.0366584,-0.0356904,0.026602
8540,-2022,25188,15179,21514,14987,0.0198074,0.126949,0.232038
8560,-2022,25181,15174,21508,14984,-0.0194125,0.258063,0.275048
8580,-2017,25175,15169,21502,14980,-0.00921913,0.15104,0.289588
8600,-2022,25167,15164,21494,14976,0.00240371,-0.0614298,-0.0739889
8620,-2017,25161,15160,21488,14970,-0.000721811,-0.076825,0.0772767
8640,-2017,25154,15156,21481,14964,0.0122773,0.0537913,0.364659
8660,-2022,25148,15152,21472,14958,-0.0415659,0.119844,0.28721
8680,-2022,25142,15147,21465,14952,-0.102295,0.0449098,0.0252397
8700,-2017,25138,15144,21459,14947,-0.101905,-0.0546418,0.205911
8720,-2017,25135,15143,21455,14943,0.0247726,-0.145388,0.441305
8740,-2022,25135,15143,21454,14939,-0.0511156,-0.065754,0.263439
8760,-2022,25135,15144,21453,14934,-0.0759773,0.00172016,0.0582715
8780,-2017,25136,15146,21453,14929,-0.0399784,-0.0431746,-0.10133
8800,-2017,25136,15147,21453,14925,-0.0305311,-0.127698,-0.096501
8820,-2022,25137,15149,21454,14921,0.0707566,-0.0816702,0.00366739
8840,1920,25138,15151,21455,14918,0.02603,0.0168061,-0.00318696
8860,2047,25141,15154,21458,14916,-0.0239048,0.0771146,0.00613487
8880,2047,25143,15157,21461,14914,-0.0511614,-0.0251435,-0.0557714
8900,2047,25145,15160,21462,14912,-0.033777,-0.128027,-0.292328
8920,2047,25145,15161,21462,14910,0.0714111,-0.113337,-0.0420816
8940,2024,25144,15161,21461,14909,0.0133074,0.0503802,0.0578919
8960,2024,25143,15160,21460,14910,-0.00367554,0.0915704,-0.0586573
8980,2024,25144,15160,21463,14916,-0.0843905,-0.055244,-0.336942
9000,2024,25148,15163,21471,14926,-0.0262948,-0.0719706,-0.257666
9020,2024,25155,15168,21484,14941,0.0958759,-0.0426424,0.208064
9040,2024,25165,15174,21500,14957,-0.0194395,0.007037,0.0585122
9060,2024,25175,15182,21518,14976,-0.0265074,0.0552515,0.0192426
9080,-2017,25186,15191,21539,14998,-0.0315998,0.0133968,-0.014964
9100,-1974,25198,15201,21562,15022,-0.0644349,-0.0149446,-0.213403
9120,-2017,25212,15211,21589,15048,0.0714145,-0.0242244,0.0478632
9140,-2017,25226,15224,21618,15075,0.0812921,0.0652687,0.239717
9160,-2018,25241,15238,21649,15100,-0.0519883,0.0534853,-0.261721
9180,-2022,25255,15251,21676,15121,-0.129971,0.0373085,-0.498174
9200,-2017,25265,15262,21697,15137,-0.00808951,0.0915296,0.432617
9220,-2017,25271,15270,21711,15145,0.108568,0.00933288,0.464571
9240,-2017,25272,15273,21716,15146,0.00203617,0.0151032,-0.160717
9260,-2017,25267,15272,21713,15140,-0.0437789,0.0593018,0.00613316
9280,-2017,25257,15268,21702,15127,0.00666127,-0.0624435,0.290741
9300,-2017,25242,15261,21683,15106,0.0919635,-0.0776355,-0.44025
9320,-2022,25223,15250,21656,15077,0.118354,0.0938732,-0.0459644
9340,-2022,25201,15237,21621,15042,0.14542,0.197353,0.717377
9360,-2017,25176,15221,21581,15004,0.0540169,0.149161,0.594228
9380,-2022,25149,15203,21538,14963,-0.00185133,0.00808152,0.0251964
9400,-2022,25120,15184,21492,14920,-0.201599,-0.133536,-0.515376
9420,-2018,25092,15165,21447,14879,-0.218123,-0.199712,0.0716899
9440,-2018,25064,15148,21405,14839,-0.0972756,-0.0470839,-0.0654606
9460,-2022,25039,15132,21366,14803,-0.149961,0.0849744,0.165831
9480,-2017,25019,15118,21333,14773,-0.124445,-0.208516,-0.312585
9500,-2018,25004,15108,21307,14749,-0.227251,-0.0760251,0.0504695
9520,-2022,24994,15100,21288,14731,0.0253695,0.267683,0.45818
9540,-2022,24987,15094,21276,14720,0.283458,0.129306,-0.64549
9560,-2017,24985,15091,21269,14715,0.301575,-0.0865045,-1.45732
9580,-2018,24983,15088,21267,14715,0.173461,-0.247881,-1.43519
9600,-2022,24984,15086,21268,14718,0.152146,-0.0404634,-0.318252
9620,-2022,24985,15085,21272,14723,0.102963,0.116312,0.127545
9640,-2017,24989,15086,21280,14732,0.000954775,0.242052,0.504991
9660,-2017,24996,15087,21291,14744,0.0429041,0.0889416,0.573495
9680,1963,25004,15090,21305,14758,-0.0436688,-0.0594988,0.553744
9700,2047,25012,15093,21320,14773,0.00417005,-0.151552,0.22457
9720,2031,25020,15097,21333,14786,-0.0601799,-0.0499573,0.404695
9740,2031,25026,15100,21345,14796,-0.0814271,0.0271315,0.367779
9760,2047,25031,15102,21354,14804,-0.19562,0.0601203,0.594765
9780,2024,25036,15105,21362,14811,-0.127661,-0.0384991,0.421244
9800,2024,25042,15108,21370,14818,0.03109,-0.20701,0.115598
9820,2024,25050,15113,21379,14824,0.0225191,-0.0293162,0.343022
9840,2024,25060,15119,21389,14832,0.0392552,0.0769079,0.119653
9860,2024,25071,15125,21399,14840,-0.125582,0.0175993,-0.173034
9880,2024,25081,15131,21408,14847,-0.0676999,-0.00587686,-0.0905864
9900,2024,25091,15137,21416,14855,0.10152,0.00159445,0.0311825
9920,-2017,25100,15142,21424,14863,0.0736459,0.121048,0.092621
9940,-1958,25108,15146,21430,14871,0.109124,0.233421,0.0755245
9960,-2017,25115,15149,21438,14881,0.0134097,0.123311,-0.0199167
9980,-2021,25124,15153,21447,14893,-0.0847111,-0.0877063,-0.173714
10000,-2017,25132,15156,21458,14908,0.0316727,-0.0598805,-0.120847
10020,-2017,25140,15158,21469,14924,-0.00784455,0.0586908,0.0299305
10040,-2022,25147,15160,21479,14940,-0.0172045,0.151409,-0.0276731
10060,-2021,25152,15161,21490,14956,0.00806432,0.0556701,-0.178387
10080,-2021,25158,15162,21504,14976,-0.0688884,-0.0209239,-0.0754652
10100,-2022,25162,15163,21514,14991,0.0428001,-0.0467871,0.041588
10120,-2022,25166,15165,21525,15005,-0.0273192,-0.0302781,-0.0879097
10140,-2017,25172,15168,21536,15018,-0.11348,0.0557047,-0.0650711
10160,-2017,25178,15172,21548,15030,-0.0395486,-0.0385814,-0.13711
10180,-2022,25186,15178,21560,15041,-0.00962905,-0.168177,-0.40105
10200,-2017,25195,15184,21573,15051,0.0544126,-0.165596,-0.338516
10220,-2017,25206,15193,21586,15060,0.0848804,0.0246253,0.0352249
10240,-2017,25217,15203,21599,15067,0.0247395,0.0507127,-0.0754838
10260,-2017,25229,15213,21611,15072,-0.0678439,-0.110519,-0.430699
10280,-2017,25241,15224,21621,15076,-0.0322118,-0.162057,-0.388548
10300,-2017,25252,15232,21629,15078,0.102272,-0.0716137,0.0741201
10320,-2022,25261,15239,21634,15079,0.0761368,0.0596004,0.13264
10340,-2022,25269,15244,21639,15081,0.0192414,0.0356812,-0.0570166
10360,-2017,25277,15248,21642,15083,-0.0660725,-0.0345348,-0.0196445
10380,-2022,25281,15249,21642,15084,-0.109969,-0.0348357,0.148213
10400,-2022,25282,15248,21638,15083,-0.00691063,-0.0139937,0.25639
10420,-2017,25277,15242,21628,15078,0.00723413,0.0834664,0.273438
10440,-2017,25264,15231,21612,15069,-0.0231977,0.165922,0.316936
10460,-2022,25245,15214,21588,15055,-0.0374136,0.066276,0.175402
10480,-2022,25222,15193,21561,15040,-0.0483562,-0.0380844,-0.0789158
10500,-2018,25199,15173,21538,15030,0.0412039,-0.00757546,0.148477
10520,2024,25177,15153,21518,15021,0.0647668,0.132474,0.216157
10540,2047,25155,15135,21497,15010,-0.0615739,0.151359,-0.0721653
10560,2031,25132,15117,21475,14997,-0.0476522,0.0649207,-0.0780604
10580,2047,25109,15099,21452,14984,0.015848,0.00756394,-0.0478453
10600,2024,25088,15081,21431,14971,0.0858158,0.0711627,0.171578
10620,2024,25068,15066,21412,14961,0.0698822,0.124873,0.0263509
10640,2024,25058,15055,21403,14960,-0.0125371,0.154618,-0.0337037
10660,2024,25061,15054,21408,14971,-0.0337821,0.0570318,-0.0804331
10680,2024,25077,15062,21427,14991,0.0395509,-0.0837525,-0.344375
10700,2024,25102,15077,21452,15016,0.147843,-0.00972117,-0.114968
10720,2024,25133,15096,21480,15042,0.0852033,0.159113,0.212232
10740,2024,25168,15118,21511,15071,-0.0543795,0.132186,0.0323041
10760,-2017,25206,15141,21544,15102,-0.0785805,-0.0915917,-0.0900061
10780,-1976,25245,15165,21579,15135,-0.0509756,-0.150392,-0.158552
10800,-2017,25287,15191,21618,15171,0.0188127,-0.0198246,0.156697
10820,-2022,25330,15218,21658,15207,0.113616,0.0472805,0.261323
10840,-2022,25371,15244,21696,15240,-0.0262033,-0.0273411,-0.212067
10860,-2018,25405,15265,21725,15266,-0.0620957,-0.0682281,-0.396576
10880,-2018,25427,15279,21741,15280,0.034219,-0.08895,-0.187721
10900,-2022,25434,15282,21743,15282,0.108101,-0.0541278,0.092483
10920,-2022,25428,15276,21732,15276,0.0700741,-0.00432292,-0.117972
10940,-2018,25413,15264,21714,15266,-0.0374673,-0.00652855,-0.204612
10960,-2022,25390,15246,21692,15251,-0.0852215,-0.0360112,-0.0189533
10980,-2022,25362,15225,21664,15231,-0.00242029,-0.102964,-0.159082
11000,-2017,25331,15202,21632,15208,0.0334237,-0.0211777,-0.117078
11020,-2022,25298,15178,21599,15186,-0.0259306,0.144069,0.0106707
11040,-2022,25265,15154,21568,15165,-0.0205613,0.129154,0.354331
11060,-2018,25234,15131,21540,15147,0.0239181,-0.141352,0.0170548
11080,-2017,25207,15112,21517,15133,-0.00097761,-0.192382,-0.396212
11100,-2022,25189,15098,21504,15127,0.0836446,-0.0482129,0.0426069
11120,-2022,25181,15092,21503,15129,0.111706,0.0131763,-0.0615566
11140,-2017,25184,15093,21512,15140,0.00841817,0.00752947,-0.242176
11160,-2018,25198,15101,21532,15158,0.0469426,-0.0592558,-0.0261566
11180,-2022,25223,15117,21562,15185,0.0545472,-0.0394392,0.402445
11200,-2017,25256,15139,21600,15216,-0.0298386,0.00455185,0.537602
11220,-2017,25295,15165,21642,15249,-0.0970451,0.0882151,0.344382
11240,-2017,25336,15193,21685,15281,-0.0726541,0.108537,0.479972
11260,-2018,25377,15221,21726,15311,-0.022071,0.0433778,0.363169
11280,-2017,25416,15248,21764,15336,-0.0241362,0.018154,0.344338
11300,-2018,25450,15272,21796,15357,-0.0392235,0.0510338,0.540219
11320,-2022,25480,15294,21823,15373,-0.0701864,0.0387181,0.299929
11340,2047,25504,15311,21844,15384,-0.12999,-0.0664542,-0.0495309
11360,2047,25520,15325,21857,15389,-0.0118527,-0.18264,-0.302812
11380,2031,25527,15333,21862,15386,0.0815033,-0.181239,-0.216277
11400,2047,25524,15334,21857,15375,0.050455,-0.037359,-0.131198
11420,2024,25510,15328,21842,15359,-0.0106353,8.83E-05,-0.338182
11440,2024,25487,15316,21819,15338,-0.0524066,-0.0890208,-0.500278
11460,2024,25458,15299,21791,15315,0.0517326,-0.0934455,-0.319962
11480,2024,25425,15279,21761,15292,0.0730063,-0.0994905,-0.243817
11500,2024,25392,15259,21734,15272,0.0812665,0.00409803,-0.150933
11520,2024,25361,15240,21709,15254,0.0215567,0.164375,-0.0199749
11540,2024,25333,15222,21687,15240,-0.00545108,0.112359,0.0702897
11560,2024,25305,15204,21666,15227,0.0353804,-0.0350333,-0.185864
11580,-1976,25287,15192,21653,15220,0.099725,-0.100656,-0.0348662
11600,-1994,25275,15184,21644,15217,-0.00281247,0.0352211,0.110432
11620,-2017,25269,15180,21642,15217,-0.0381067,0.0638029,0.0573042
11640,-2017,25271,15181,21646,15221,-0.0695228,-0.0562456,-0.0464867
11660,-2017,25279,15188,21655,15227,-0.103441,-0.0849283,-0.0234959
11680,-2022,25293,15199,21669,15234,-0.019765,-0.0932309,0.126775
11700,-2022,25311,15212,21684,15241,-0.0862685,-0.0569549,0.0544219
11720,-2017,25330,15227,21700,15247,-0.122858,0.0242893,-0.00990657
11740,-2017,25350,15242,21714,15252,-0.0460998,-0.00843498,-0.220655
11760,-2022,25368,15256,21725,15253,-0.0773855,-0.0561704,-0.249233
11780,-2022,25382,15268,21733,15251,0.00406028,-0.026104,-0.137855
11800,-2018,25392,15278,21737,15246,0.0177501,0.0553159,-0.0568442
11820,-2021,25399,15285,21739,15239,-0.0368361,0.147336,0.00691973
11840,-2022,25403,15289,21738,15231,-0.00701739,0.000405873,-0.309382
11860,-2017,25402,15291,21734,15221,0.0177586,-0.052439,-0.423384
11880,-2022,25397,15288,21725,15209,0.0964989,0.0358764,-0.0413287
11900,-2022,25386,15281,21712,15195,0.0722848,0.0982314,0.00936301
11920,-2017,25370,15270,21694,15179,0.023203,0.0690823,-0.177635
11940,-2017,25349,15256,21673,15161,0.022872,-0.0216595,-0.182309
11960,-2022,25324,15239,21650,15142,0.014224,-0.0464009,-0.0750786
11980,-2022,25298,15221,21625,15124,0.0232441,-0.0375041,0.186899
12000,-2017,25273,15203,21602,15108,0.0227622,0.0489052,0.170228
12020,-2017,25249,15185,21581,15093,-0.0450526,0.167558,0.403494
12040,-2022,25226,15169,21560,15079,0.00971481,0.0298722,0.330678
12060,-2022,25205,15154,21540,15065,-0.0342829,-0.148652,0.143273
12080,-2017,25186,15140,21522,15053,-0.00582346,-0.0929913,0.475059
12100,-2017,25171,15129,21507,15042,0.0850566,0.0849834,0.535174
12120,-2022,25160,15122,21497,15033,-0.0744578,0.0869032,0.252177
12140,-2017,25155,15120,21494,15029,-0.0651156,-0.0841864,-0.0142039
12160,1963,25158,15123,21497,15029,0.0339959,-0.11644,0.182881
12180,2047,25169,15132,21507,15033,0.0174079,-0.0283075,0.426275
12200,2031,25185,15146,21523,15041,0.0088041,0.0284392,0.303345
12220,2047,25206,15162,21543,15052,-0.0576053,0.102988,0.239374
12240,2024,25230,15182,21567,15065,-0.100279,0.0321659,0.114786
12260,2024,25257,15203,21593,15081,0.0223115,-0.0901985,-0.183509
12280,2024,25285,15225,21619,15097,0.0986436,-0.0645122,-0.169781
12300,2024,25314,15247,21646,15115,0.0112264,0.0119383,-0.248836
12320,2024,25340,15267,21671,15132,-0.0745641,0.0237081,-0.35517
12340,2024,25362,15283,21690,15145,-0.088087,-0.0715241,-0.289381
12360,2024,25377,15294,21702,15154,-0.0513967,-0.0439863,-0.156417
12380,2024,25385,15300,21706,15159,0.0576,0.060505,-0.121351
12400,2024,25383,15299,21702,15158,0.036697,0.105153,-0.1029
12420,-2017,25374,15292,21691,15153,-0.00115308,0.0886033,-0.218298
12440,-1960,25357,15280,21672,15142,0.00762911,-0.0632135,-0.433711
12460,-2017,25333,15264,21647,15126,-0.0117395,-0.133658,-0.346803
12480,-2021,25303,15242,21616,15106,0.003094,0.00173689,0.0325924
12500,-2017,25267,15217,21578,15081,-0.0295356,0.0472478,-0.0778827
12520,-2018,25228,15189,21538,15053,-0.0506389,-0.0374912,-0.266678
12540,-2022,25188,15161,21498,15025,0.0266082,-0.120168,-0.263757
12560,-2022,25150,15135,21461,14998,0.0259057,-0.0860091,-0.0344191
12580,-2018,25118,15112,21429,14974,0.0234981,-0.00869574,0.164453
12600,-2022,25091,15093,21403,14955,-0.0193082,0.051708,0.107121
12620,-2022,25071,15079,21384,14939,0.0231346,0.0163596,0.0431363
12640,-2017,25055,15068,21370,14927,0.120705,-0.113112,-0.271678
12660,-2018,25046,15060,21360,14919,0.116418,-0.109688,-0.0403353
12680,-2022,25042,15057,21357,14915,0.16795,0.0101957,0.437982
12700,-2017,25045,15058,21361,14917,0.0205589,0.110745,0.395543
12720,-2018,25054,15063,21371,14923,-0.0882273,-5.66E-05,0.161213
12740,-2022,25068,15072,21386,14933,-0.0322239,-0.0841603,0.543355
12760,-2022,25085,15082,21404,14945,0.0478973,-0.153871,0.530507
12780,-2017,25102,15093,21423,14959,-0.0192473,-0.0933217,0.410549
12800,-2018,25118,15103,21441,14973,-0.106929,0.0923617,0.523363
12820,-2022,25133,15113,21458,14986,-0.0730174,0.0539131,0.472471
12840,-2022,25146,15122,21475,14998,-0.11397,-0.192316,-0.0629927
12860,-2017,25159,15132,21492,15010,-0.0247416,-0.240912,-0.177024
12880,-2017,25172,15142,21509,15024,0.0735461,-0.0405708,0.168653
12900,-2022,25185,15153,21528,15038,-0.0143306,0.0495335,-0.0434465
12920,-2022,25197,15164,21548,15051,-0.0342081,0.134987,-0.0917196
12940,-2018,25208,15175,21566,15064,0.0435013,-0.267082,-0.369847
12960,-2018,25217,15185,21584,15074,0.109771,-0.192389,-0.517307
12980,1920,25225,15196,21601,15084,0.0535984,0.0374521,-0.362351
13000,2047,25233,15207,21618,15094,0.0353407,0.0774694,-0.404032
13020,2031,25240,15217,21633,15101,0.0618756,-0.031505,-0.460052
13040,2047,25249,15228,21650,15107,-0.00642176,-0.11351,-0.48921
13060,2047,25254,15236,21660,15111,0.083285,-0.00524261,-0.142099
13080,2024,25258,15242,21666,15111,-0.00955671,-0.170078,-0.208681
13100,2024,25260,15245,21667,15108,-0.0352279,-0.0728055,-0.373729
13120,2024,25259,15246,21664,15101,-0.00986798,0.222963,0.202323
13140,2024,25257,15244,21657,15092,0.0850444,-0.0568134,-0.00833118
13160,2024,25253,15241,21648,15082,-0.0660998,-0.359821,-0.653008
13180,2024,25248,15236,21637,15072,-0.0175294,-0.0171419,-0.121473
13200,2024,25243,15230,21624,15062,0.00443154,0.161117,0.330842
13220,2024,25236,15223,21609,15050,0.00744002,0.0727811,0.323413
13240,-2017,25227,15215,21593,15039,0.00695186,-0.0345301,0.188193
13260,-1960,25217,15205,21576,15028,-0.0813177,0.119497,0.829549
13280,-2017,25206,15196,21561,15018,0.00221174,0.0766988,0.583381
13300,-2017,25195,15188,21547,15011,-0.0374326,-0.141824,-0.278997
13320,-2022,25185,15180,21536,15005,0.0512831,-0.0754006,-0.0498881
13340,-2022,25175,15172,21526,15002,-0.0182208,-0.0338636,0.479648
13360,-2017,25164,15164,21516,14998,-0.0743226,-0.028749,0.475558
13380,-2017,25150,15154,21503,14992,-0.0322543,0.0113056,0.327346
13400,-2022,25133,15142,21487,14983,-0.0166547,0.120496,0.315141
13420,-2022,25112,15129,21467,14969,-0.0224539,0.0501005,0.244071
13440,-2017,25088,15114,21445,14953,-0.0269323,-0.0635559,-0.0261157
13460,-2017,25062,15098,21423,14936,0.0423806,0.0185363,0.138103
13480,-2022,25037,15082,21401,14919,-0.00370173,0.0622451,-0.0220398
13500,-2017,25013,15067,21380,14902,-0.0973016,0.0793663,-0.284436
13520,-2018,24989,15052,21358,14883,0.02454,-0.0781203,-0.365749
13540,-2022,24966,15038,21335,14863,-0.0569625,-0.0621852,-0.675861
13560,-2022,24945,15024,21314,14843,0.0186921,0.259142,0.108612
